C_CI	HH_0	H_CI	H_EN	H_EWG	H_HH	H_IWG	H_PH	H_PTC	H_ci	H_en	H_hh	H_ptc	H_wg	PTC_0	alpha_CIwg	alpha_WGwg	kappa_Bci	kappa_CIptc	kappa_CIwg	kappa_CNen	kappa_CNhh	kappa_CNptc	kappa_CNwg	kappa_ENci	kappa_ENhh	kappa_PTCCI	kappa_PTCHH	kappa_WGen	kappa_WGwg	nu_Bci	nu_CIptc	nu_CIwg	nu_CNen	nu_CNhh	nu_CNptc	nu_CNwg	nu_ENci	nu_ENhh	nu_PTCCI	nu_WGen	nu_WGwg	r_EndoWG	r_ExoWG	r_LMxferHH	r_LMxferPTC	r_LMxferWG	r_MxferWG	class
0.847755	2.20231	78.4878	84.4263	9.2884	92.3514	20.4964	53.7586	31.5777	94.3117	81.669	27.2406	67.6974	38.7012	43.9061	4.51527	1.96517	0.302299	0.147922	0.0994198	0.0188204	0.0302005	0.00179545	0.020471	0.0031403	0.00208283	0.028965	0.0728575	0.0884273	0.0054267	9.86355	7.1362	9.64836	4.15827	6.65882	1.5238	5.8395	2.25435	6.91754	9.09598	9.57011	2.76654	0.00133273	0.125406	0.00251763	0.180719	0.00273354	0.0715796	0
0.0303972	3.5971	15.6785	18.5228	96.2586	47.4164	50.5112	22.3236	55.0775	67.1625	51.428	45.3055	24.4336	12.6792	8.21456	2.02805	7.28439	0.0324041	0.868256	0.00591572	0.156658	0.00412169	0.0501917	0.648916	0.208602	0.0325727	0.00131039	0.603029	0.00291769	0.0287101	1.90207	3.73147	1.38673	2.67783	3.19548	7.65076	6.25399	9.67697	3.20193	2.13687	5.9763	8.93046	0.267974	0.00993846	0.163082	0.161007	0.00761054	0.941554	0
0.00176598	69.934	22.746	98.2419	29.243	81.931	57.7869	91.2394	42.9514	28.9292	69.1943	73.4378	86.7143	46.0997	3.74454	5.75425	1.60493	0.019347	0.292887	0.715611	0.667807	0.83976	0.827074	0.00112725	0.00189576	0.0716159	0.0223778	0.00143968	0.0235068	0.00115215	9.84926	8.91775	8.03934	5.79171	1.29041	9.09855	6.65213	1.65487	3.43527	2.05375	6.74959	5.09682	0.00509799	0.0287999	0.390624	0.0254524	0.172437	0.0270836	0
0.00215787	2.03585	68.0815	59.9433	32.8157	19.2484	84.9305	51.84	47.3208	52.7708	42.1598	20.6794	42.8364	93.6904	784.109	5.03373	3.71276	0.0216756	0.0010498	0.701735	0.00129801	0.402221	0.00164956	0.794822	0.00814742	0.0470503	0.0564629	0.406621	0.00195318	0.409789	3.90319	9.67762	6.71219	1.38063	9.71324	7.70632	4.48143	5.77232	6.2587	9.54032	6.2344	9.56559	0.0829571	0.00180895	0.00488999	0.312595	0.00155694	0.00814857	0
0.00165218	63.4776	73.4911	88.2662	84.4088	71.524	42.8039	94.5639	62.6065	20.0849	49.2331	45.2836	31.655	10.8076	1.34849	9.56553	2.69799	0.0391844	0.12945	0.506547	0.10325	0.00632134	0.0259114	0.00231138	0.0372617	0.00274563	0.00207045	0.0114253	0.0471523	0.2388	9.72793	7.71574	1.20936	6.59796	3.14087	5.19578	6.67453	7.64348	5.71673	4.30923	4.43732	1.04556	0.0430179	0.0394319	0.00431184	0.00165589	0.00180546	0.00144787	0
0.00513935	309.001	40.0199	31.1775	57.3935	87.694	86.4283	25.4626	41.2542	63.292	25.3827	7.15421	72.2535	41.9078	24.5267	3.12315	3.76044	0.262585	0.00853527	0.00229324	0.102974	0.0213993	0.0191126	0.0680817	0.385134	0.0514101	0.156976	0.00181003	0.0261179	0.00101763	1.15916	6.4603	4.79169	9.52885	5.78805	8.74295	7.84003	6.15184	7.53962	3.75932	1.57618	3.99866	0.0731569	0.053224	0.0413563	0.0107887	0.232798	0.342358	0
0.0134489	622.277	17.9151	94.7818	43.092	54.0157	53.8132	27.2606	58.3382	53.669	5.79083	86.3511	73.3608	15.7834	1.17828	4.12292	6.05667	0.117302	0.00171764	0.239034	0.00341277	0.00225125	0.0198714	0.00373439	0.00597162	0.00133055	0.0482957	0.911234	0.0410904	0.108184	8.7077	2.80062	2.12746	1.87734	9.24048	1.81463	4.49041	4.02416	6.10702	8.90817	6.85456	4.00115	0.100263	0.00360944	0.100055	0.0704356	0.00720036	0.239719	0
0.00481826	40.75	42.8043	57.4063	98.6499	8.88001	18.6457	79.2893	83.5656	5.61758	13.6811	7.89895	19.1622	77.2992	8.26442	4.29088	2.1681	0.117129	0.314468	0.0277173	0.0111426	0.00151163	0.835108	0.0696627	0.00484131	0.00164857	0.00112432	0.417263	0.00139949	0.0300311	2.26985	8.80201	3.15096	2.54653	7.219	5.4332	2.89407	5.8978	3.68664	1.02202	5.95489	5.42712	0.0137393	0.00946338	0.00137085	0.00248159	0.0937315	0.0261489	0
0.00495026	97.5034	20.781	59.9667	54.0436	53.4833	45.0497	72.5171	89.8645	69.7767	63.8659	91.9995	70.5956	17.5796	3.90756	6.26972	2.28705	0.123952	0.00277939	0.029859	0.84961	0.15127	0.100103	0.0504143	0.335477	0.0109587	0.360203	0.213429	0.0106428	0.00101987	6.73768	9.05729	2.88919	3.76966	5.59875	9.7121	5.48222	7.5108	1.16947	6.52305	8.46807	3.73918	0.0503321	0.00158268	0.0254081	0.00216165	0.00251114	0.15136	0
0.193767	24.7921	34.4049	19.8269	94.4401	88.2884	31.6073	84.2104	55.1494	19.6154	58.0033	65.8157	65.8995	89.8018	35.6495	1.48195	9.7179	0.057834	0.00392751	0.00862224	0.502517	0.571262	0.00853453	0.051711	0.128641	0.00414463	0.604196	0.222288	0.0142181	0.00251607	3.61298	6.91546	4.27176	7.04955	5.64675	6.06234	7.69433	4.79719	4.50093	2.95137	4.47432	3.17046	0.0231691	0.00768979	0.148867	0.0255976	0.0240477	0.400542	0
0.0014857	546.246	23.162	66.1926	41.932	30.1393	54.3536	94.7463	49.3951	28.3064	26.8522	52.0831	30.3465	9.83193	1.56677	2.7614	2.24398	0.00131788	0.00395387	0.186892	0.276221	0.0441709	0.00360778	0.00109921	0.0778275	0.0109108	0.00111235	0.431488	0.00600444	0.00343056	1.47818	5.37245	2.75467	7.81213	8.01369	1.4757	8.03716	9.4937	9.02222	8.76335	7.94332	8.19551	0.00164221	0.831803	0.695817	0.0827509	0.579725	0.107923	0
0.829591	6.00483	61.8342	56.6833	88.6944	59.647	96.4075	23.5277	35.9336	81.4909	62.7405	39.2475	13.9234	98.0101	1.39057	1.85981	9.13234	0.00264185	0.891389	0.0809558	0.0234368	0.050126	0.116174	0.362337	0.00510955	0.0091944	0.642346	0.0371751	0.00409943	0.350871	4.6495	8.75465	3.83421	4.8442	4.25271	4.3352	5.81202	3.24427	6.13766	7.66579	3.83683	5.70792	0.0131187	0.00212134	0.00197027	0.0621468	0.00118173	0.0064257	0
0.00125362	32.9672	78.3404	88.1692	31.0209	42.3538	86.1289	78.8359	81.1942	41.2326	44.6557	95.0433	93.1239	87.8891	20.58	1.11026	1.36406	0.00790996	0.295358	0.0960913	0.0213447	0.00302806	0.0156447	0.00467584	0.0228263	0.0769881	0.779557	0.19474	0.0192608	0.00766222	6.38031	5.65278	5.94198	6.89879	1.64767	6.48928	3.92391	9.68027	7.36934	4.56727	6.12068	4.57841	0.00526627	0.00262592	0.495229	0.0606027	0.142209	0.00911931	0
0.00350483	189.546	6.23855	32.2754	81.3753	6.379	49.2616	63.8142	38.8282	69.9944	56.7124	78.4743	8.16308	70.3691	14.2413	1.06814	2.84817	0.00214378	0.0771368	0.0302829	0.0582037	0.0724537	0.00990465	0.367828	0.0456051	0.151205	0.00407679	0.328821	0.853391	0.0870697	5.5319	7.79775	7.47655	4.56218	8.64853	2.26679	1.35096	4.54747	2.97648	3.64409	2.19193	6.39561	0.350028	0.0262878	0.714074	0.030484	0.00628717	0.136481	0
0.10006	465.423	56.7723	70.2565	62.2245	59.0117	10.1456	96.345	41.0075	38.7198	28.1257	13.5491	25.6359	59.8334	1.27042	1.89491	8.63215	0.00324391	0.0429712	0.00450213	0.005934	0.247071	0.883206	0.0124516	0.130072	0.45226	0.00683575	0.00139829	0.0200457	0.478527	9.56695	7.87799	7.08689	9.57529	7.10841	5.76574	9.86051	1.8922	3.23911	2.78476	4.20267	2.88421	0.113294	0.217979	0.0269754	0.00245993	0.00119172	0.00169012	0
0.0041611	1.34718	18.0743	17.8636	87.3074	63.3857	98.9789	96.9854	91.3374	10.8155	62.8048	73.6577	71.4465	30.1562	12.9252	1.61632	1.34115	0.207563	0.0545904	0.43323	0.00137027	0.653884	0.0503215	0.0540514	0.319384	0.0182047	0.315553	0.00175244	0.0880097	0.0266017	6.21389	6.92123	9.1204	7.34525	7.53383	9.46457	6.58453	3.80911	3.68917	9.39422	8.29975	3.39905	0.157851	0.00123625	0.282151	0.00480406	0.00464068	0.00151457	0
0.0374546	182.514	29.398	84.691	65.874	71.6074	30.1598	13.8198	25.6078	85.8927	84.5664	65.1106	37.0271	42.1997	7.4114	1.92799	8.57911	0.308858	0.00870717	0.00325519	0.203412	0.00225976	0.151455	0.00261906	0.00109266	0.2403	0.00680119	0.275803	0.129516	0.175481	6.74198	7.86449	7.54932	6.74407	4.07927	4.21138	4.86206	9.32192	7.24424	7.83467	8.68683	6.23898	0.0199981	0.00662949	0.00180756	0.00162942	0.00968703	0.779037	0
0.116328	191.944	68.9765	40.1996	20.7089	30.6065	74.9123	40.3164	54.2588	79.3299	49.1955	53.1759	96.1961	62.7022	10.6815	1.01747	1.82568	0.00468934	0.00237153	0.055485	0.0733997	0.449061	0.00110002	0.117325	0.0515612	0.486522	0.00205091	0.197063	0.21822	0.0129889	5.49575	3.94439	6.99558	1.39039	5.66483	2.40503	5.41133	1.09111	5.07539	6.90615	8.63673	2.47007	0.0173198	0.0615904	0.00133322	0.481686	0.00486858	0.205903	0
0.00733999	5.37923	33.1293	33.1754	87.4732	24.3035	51.172	22.2856	76.5253	48.1352	80.418	9.55126	32.1789	84.8207	23.7323	1.80279	6.04462	0.0147687	0.0345715	0.0412209	0.157906	0.096636	0.0467894	0.226792	0.103013	0.00483562	0.0107169	0.00224236	0.00128327	0.0327166	2.82735	1.67318	1.04295	4.44872	5.01606	7.30599	1.98342	2.4659	6.8724	6.11946	4.9603	4.12131	0.0336154	0.00590986	0.00224121	0.15461	0.684088	0.167487	0
0.0297317	702.698	93.0715	79.8356	43.1691	99.5916	69.7592	70.8993	26.1155	15.1829	37.2329	16.4681	91.9671	54.6367	12.3831	5.29936	7.05198	0.0031321	0.00109972	0.0132064	0.203811	0.695135	0.0923087	0.28898	0.166508	0.0863825	0.0078603	0.00460589	0.0508662	0.0193831	5.27832	3.71088	1.20555	5.73345	4.32501	5.38332	1.99832	3.04441	6.09451	4.8408	4.90407	9.67324	0.356473	0.0133862	0.775698	0.00478003	0.0745914	0.00106686	0
0.0221174	14.1441	48.1107	59.0882	72.4196	67.8147	64.1038	49.9424	13.9085	72.5913	24.2234	82.5956	61.5025	28.5856	7.40501	1.248	1.01314	0.0881812	0.0140562	0.0304785	0.0014397	0.0855385	0.0308724	0.885026	0.152584	0.0144031	0.0181141	0.00398674	0.00594447	0.936827	9.80253	1.06081	8.42748	2.36143	2.06372	3.09542	7.07097	1.23743	8.85981	1.47626	1.97034	7.27829	0.00235831	0.00943058	0.784101	0.197222	0.416328	0.148524	0
0.143817	49.8041	52.2843	67.9539	12.1565	51.8399	79.8111	8.49787	96.26	97.9054	73.8534	81.9492	33.7488	81.261	7.03628	1.73532	1.09502	0.028577	0.00755373	0.0693282	0.0322338	0.0285429	0.00207673	0.0646691	0.0369729	0.0128888	0.109032	0.0127375	0.138458	0.00132929	9.67058	4.84412	5.54911	6.27221	3.67279	4.31223	7.80487	5.12233	3.98989	3.83934	5.72675	3.40318	0.00568997	0.792593	0.0243077	0.330592	0.00360774	0.00622293	0
0.0649885	90.9157	56.7587	59.1438	37.718	91.3182	80.7647	37.7551	79.6844	65.2553	79.9795	45.454	49.9014	77.2557	150.55	1.90744	3.55105	0.0390286	0.0480063	0.237649	0.0627837	0.132062	0.00648587	0.0800889	0.0151359	0.697888	0.00318752	0.241429	0.0028207	0.0553199	3.39926	5.8774	1.47416	6.70477	7.18826	5.22599	4.61082	2.10276	5.67415	7.05824	9.28743	5.57973	0.0126336	0.00239422	0.0270838	0.675648	0.0999772	0.763368	0
0.0171887	41.2173	31.6051	12.1606	26.974	35.2113	39.7308	52.1327	98.22	49.436	25.0346	9.68708	96.3373	93.5226	17.6032	4.31005	5.82693	0.175405	0.00393058	0.00814956	0.170052	0.00562234	0.00131656	0.00872645	0.124494	0.0135273	0.0159946	0.00764653	0.0922873	0.970586	4.89387	9.49299	4.93308	4.21748	7.63019	3.03935	9.28436	5.30907	1.26038	6.30471	6.91092	1.6489	0.924322	0.00117185	0.775895	0.00822641	0.128908	0.0944213	0
0.0173829	114.355	28.0079	47.2768	36.6588	78.5014	5.59018	84.5013	31.218	70.5503	96.8026	34.7409	94.5779	26.7478	209.511	9.43746	9.32913	0.00167967	0.044178	0.025742	0.00247708	0.00370531	0.121346	0.640616	0.0054787	0.00379563	0.00931807	0.00661292	0.156257	0.00120754	1.72581	9.654	9.8095	5.27411	7.99964	6.91759	2.68254	4.73499	1.10917	9.95783	6.39279	9.20639	0.0994501	0.966239	0.00264635	0.00122409	0.00425391	0.00159667	0
0.00269647	189.327	82.5764	92.6571	34.9896	64.2576	77.8176	55.3396	27.2174	51.4193	47.9833	61.1027	70.8428	12.9305	402.044	7.60986	1.35838	0.119621	0.0117549	0.0870978	0.00734012	0.0173519	0.00158287	0.397626	0.0961733	0.0443038	0.0918378	0.12131	0.0175533	0.071454	9.35112	1.6919	9.07524	7.24339	9.91936	2.40066	9.73641	3.35802	9.95848	6.54814	7.7328	9.73464	0.00309801	0.0723528	0.00501416	0.0461119	0.0870621	0.0920885	0
0.00145627	5.80478	89.633	16.1898	42.9485	37.8114	55.9813	69.6989	76.7155	59.6289	35.483	69.599	47.6357	31.8845	7.07541	1.78905	2.64348	0.110978	0.100162	0.0748773	0.00228381	0.404073	0.568535	0.0015629	0.107334	0.0261665	0.0132301	0.258568	0.00373348	0.0542106	5.65961	9.73644	3.38262	7.27087	4.19947	4.69251	8.65755	5.94285	5.57532	2.70401	7.33468	2.82427	0.00503118	0.0749241	0.00754923	0.00100061	0.00652184	0.362243	0
0.00266691	447.286	52.8295	63.894	10.2333	89.6392	60.442	31.9175	30.8244	72.4685	47.3676	95.1564	24.079	59.0308	1.5131	1.1255	1.5347	0.00571596	0.399882	0.00164052	0.0793926	0.0670377	0.083376	0.0192552	0.0841638	0.00170327	0.0496982	0.00245328	0.0325533	0.00669543	4.06608	5.75452	1.60876	5.90519	4.49815	3.39095	4.28544	8.61326	6.26983	7.6949	4.18741	6.45544	0.0650622	0.0182684	0.00337403	0.0855372	0.00193169	0.00450746	0
0.0863649	85.6791	19.266	41.2603	73.1891	26.2582	31.3726	93.5223	11.7347	90.7569	18.5864	71.6285	31.4626	62.6558	127.496	9.75457	1.59258	0.308511	0.0209934	0.391647	0.356689	0.00210825	0.00661852	0.40211	0.0267304	0.0171516	0.044592	0.0782084	0.0088204	0.0402299	4.22267	5.15748	4.86387	8.11902	6.2111	2.26531	3.81403	3.93232	6.96112	7.55985	3.33593	3.20595	0.00262268	0.0184123	0.121048	0.0014068	0.0276236	0.0154582	0
0.0796427	15.0478	66.2622	95.3468	60.4262	18.9089	11.0626	52.0597	76.0773	35.0865	88.2133	13.2791	58.3702	87.6399	35.1148	2.42387	1.64305	0.122526	0.00125648	0.00853211	0.00104109	0.00116004	0.493564	0.0251455	0.696365	0.00908256	0.00317625	0.0220779	0.461126	0.00253816	4.88139	2.58852	5.92374	9.80532	5.75528	5.40165	2.87043	6.90284	8.86384	5.30434	8.96922	5.12205	0.284721	0.0172487	0.00361257	0.00448078	0.203253	0.0014366	0
0.0618624	240.532	89.5773	71.6427	45.0619	75.4619	32.9338	79.3274	73.3676	78.6245	41.9685	70.4071	9.97796	31.7263	5.9991	1.80326	4.16462	0.0184473	0.184818	0.0594108	0.00607655	0.00237397	0.0583799	0.00406981	0.00230197	0.0368403	0.00954835	0.816736	0.0168117	0.00713716	5.2709	6.78867	6.9243	1.09323	2.36451	6.56104	1.10644	8.04597	4.54502	8.87173	2.60764	7.46391	0.121722	0.0110948	0.0305979	0.00200108	0.0158218	0.0650841	0
0.00547132	20.9025	19.4482	83.3465	56.3091	98.6919	85.2092	38.7643	60.1015	25.5322	42.0746	80.0776	72.2594	94.5561	1.8638	1.1155	9.09591	0.00131253	0.570922	0.117	0.200274	0.202514	0.00495028	0.00449097	0.733006	0.131317	0.00381269	0.199557	0.50238	0.00539957	7.49659	3.0418	7.29481	1.18176	9.21262	6.53826	5.80952	1.21989	7.21736	5.30596	8.17573	8.47762	0.0189078	0.00576319	0.0224572	0.00602342	0.092569	0.00349688	0
0.0618104	6.00644	40.6864	63.4964	93.6584	41.2465	8.55075	51.944	34.8951	7.60733	65.9362	13.509	76.95	68.2826	347.73	1.86238	1.48327	0.981482	0.1017	0.0108356	0.101999	0.00321042	0.223222	0.0217215	0.022877	0.0424582	0.0010723	0.42389	0.0733477	0.00772557	9.34	3.81837	4.13689	8.21299	1.79389	9.12084	6.23205	6.55423	7.54235	8.25316	1.77945	6.31092	0.370935	0.140029	0.428829	0.00324806	0.837259	0.00472242	0
0.0661161	47.2625	66.1266	74.1463	74.0889	34.7438	44.0999	80.2122	47.8147	63.5658	24.2127	82.8933	98.2377	58.4273	207.181	8.22201	1.12813	0.152304	0.0395982	0.0153694	0.376928	0.00110265	0.982484	0.16641	0.00399334	0.0249541	0.00222293	0.022934	0.0569251	0.0451592	8.2492	8.60381	3.81001	5.91073	5.20976	7.55359	3.59906	3.31703	2.13904	9.4131	1.72635	5.97618	0.206589	0.425117	0.0421691	0.00232251	0.00781649	0.00650846	0
0.00574178	560.937	43.789	74.7028	8.56583	34.0139	7.2153	22.1703	92.7915	23.4849	96.5094	78.942	11.4764	56.298	185.847	5.4132	4.98482	0.30653	0.00634469	0.486648	0.0374244	0.020491	0.0300133	0.163425	0.544378	0.00964636	0.0140663	0.0186291	0.0590503	0.00123154	8.55633	4.13124	1.36946	4.69339	1.9841	2.97075	9.89908	6.38905	3.12957	8.20751	1.91715	5.60498	0.00269968	0.00329333	0.0441101	0.00169184	0.00269431	0.00145668	0
0.011503	1.76101	63.712	64.2222	5.83917	80.9692	47.8085	36.9584	73.21	34.4302	38.9797	93.0896	97.6498	23.9765	2.47264	4.3848	1.30184	0.142799	0.169805	0.00849976	0.176195	0.00219847	0.222181	0.316116	0.00323801	0.0117497	0.804966	0.0117904	0.00143736	0.0365227	3.65738	6.81326	3.84514	8.52347	5.45416	9.17669	7.91086	9.16405	9.94068	4.33959	6.39279	7.41213	0.124276	0.102104	0.00109413	0.00255819	0.0224726	0.0686091	0
0.886897	1.17511	96.8034	32.3437	31.7816	55.0076	41.6581	41.7266	98.4984	60.4549	14.9532	37.7984	99.3887	45.247	637.846	6.93191	1.84353	0.00864246	0.00719186	0.00176458	0.00163147	0.282939	0.254984	0.00313317	0.00502161	0.00443931	0.290163	0.00117534	0.0697682	0.00469333	5.93307	1.45397	3.79645	7.78531	1.32338	1.58598	4.93142	1.61325	7.14734	6.66986	1.91975	4.4405	0.045346	0.0207222	0.0067817	0.002989	0.00580468	0.192873	0
0.00205305	30.5641	38.3848	75.8465	6.4082	99.1723	27.5964	38.7376	25.2188	24.3354	83.6447	31.9848	40.4835	20.4104	28.1625	7.21421	1.61554	0.1076	0.0425201	0.00192873	0.151972	0.0773948	0.304147	0.847807	0.00102472	0.256556	0.00225879	0.0449548	0.0160673	0.0218455	2.00064	7.09285	8.20895	7.8582	9.65577	8.23235	1.6358	7.29563	7.80946	4.39869	7.58935	2.81841	0.0295819	0.444979	0.014029	0.167315	0.00203726	0.00654155	0
0.00976283	652.999	66.0687	82.1524	6.02452	73.2196	6.20673	7.97055	5.66902	35.591	92.7311	25.3188	10.9831	6.19046	26.5031	2.62641	2.18183	0.817406	0.112739	0.00168784	0.0014505	0.133069	0.0110813	0.397633	0.0255429	0.042546	0.00288539	0.041961	0.0144522	0.00241507	6.39093	5.10332	7.29275	2.1009	5.41177	8.56124	5.4436	3.61041	2.56567	9.14872	3.46129	8.18918	0.713727	0.0910733	0.356177	0.0359906	0.0256172	0.00190199	0
0.00533407	629.911	64.3974	53.5686	95.99	33.8307	96.713	12.3741	78.9961	69.4121	60.5504	91.7655	29.7234	48.8231	1.00676	4.45594	1.91953	0.023618	0.00245001	0.142726	0.0163794	0.0129678	0.671209	0.0215477	0.00493121	0.081588	0.187127	0.0114585	0.0810302	0.0338289	8.95673	5.51369	5.67153	4.15776	4.08081	1.66253	8.7439	5.25025	8.35528	4.27035	8.48856	4.87285	0.0939333	0.00231145	0.0967911	0.00215337	0.538602	0.032694	0
0.385802	4.37935	83.3655	78.0958	20.8487	41.0118	62.9793	40.6375	64.9607	10.4872	44.7153	77.8725	68.175	98.2906	137.856	4.95097	2.36991	0.00183739	0.0141712	0.762471	0.985128	0.513051	0.0160703	0.387274	0.0652787	0.688291	0.0307045	0.121327	0.138522	0.0869006	6.46138	1.26198	7.98582	7.44616	9.62848	1.32021	5.31184	8.60969	3.76196	5.17616	9.70626	1.2931	0.049511	0.725916	0.528628	0.00103802	0.00359421	0.00243819	0
0.326792	5.5248	10.6413	66.459	47.676	5.0084	41.2954	24.5975	64.1573	38.7749	5.05994	38.8209	95.2106	31.9251	3.49379	2.16779	4.06593	0.252551	0.0732433	0.00157531	0.404217	0.0137915	0.59653	0.0396655	0.00803338	0.0699243	0.244175	0.00468498	0.0841815	0.00952474	7.71304	4.36005	3.81958	4.61563	6.64183	1.38916	5.18514	5.0315	6.76943	4.27074	1.60083	4.09254	0.00145538	0.00481388	0.308841	0.132629	0.110533	0.00606279	0
0.13842	7.73072	33.0684	57.3017	15.0722	50.0441	47.0533	99.1207	45.9262	74.0002	39.5081	31.1905	20.6605	12.1	6.3575	6.98554	3.22525	0.0116179	0.151635	0.383561	0.00788304	0.204148	0.0148442	0.0184829	0.808859	0.652336	0.26254	0.763282	0.00479654	0.00881249	9.87757	6.91964	1.80174	3.74258	2.23584	7.44045	1.84895	2.05737	5.67405	9.64275	3.75256	7.77796	0.0117285	0.00114451	0.0411893	0.624608	0.359997	0.0374494	0
0.00739767	2.24516	84.4484	45.4547	63.6379	41.6371	67.9668	16.5779	33.6186	61.2318	26.3204	85.5746	87.7222	92.6312	5.73005	2.12985	1.65056	0.00679112	0.00725976	0.809619	0.0105978	0.00500784	0.389618	0.00661524	0.0214741	0.00516574	0.00207352	0.00327517	0.0142982	0.225985	1.93399	5.63321	3.39363	4.3434	2.3579	8.4029	6.99241	4.53106	9.79353	7.17953	3.36712	5.88945	0.0045209	0.507352	0.186912	0.00236884	0.0157844	0.00733446	0
0.405808	1.061	65.4225	58.7968	76.4977	81.7925	9.43307	79.8843	71.7011	89.6481	30.9295	55.0787	96.4991	60.5913	7.29129	3.57468	2.14826	0.954823	0.0884624	0.0148846	0.440804	0.433425	0.173443	0.0102607	0.0085595	0.429691	0.153563	0.939206	0.00513459	0.180829	7.27606	3.28063	1.4093	8.96767	8.95103	7.02011	1.37134	8.14333	4.68117	4.60034	5.31811	4.22169	0.0276344	0.026736	0.294566	0.0930129	0.170633	0.00101974	0
0.0682958	1.9561	14.1347	72.4792	15.5723	36.0534	63.6423	37.8414	59.3044	72.4599	77.8795	59.5427	92.9221	42.4721	501.365	1.53836	5.06458	0.983767	0.729882	0.0127686	0.324096	0.845866	0.00382728	0.2281	0.0126995	0.016424	0.0018031	0.00104329	0.570379	0.0096502	8.83614	6.36281	4.08045	9.66879	2.51508	3.00972	3.0403	4.61452	2.77425	6.44791	4.46845	3.20353	0.00794905	0.189985	0.0389542	0.00264161	0.133242	0.00656223	0
0.0329432	36.9964	64.5334	68.5863	91.5213	35.4139	98.4721	34.621	46.5483	83.2113	60.8238	56.9056	47.6278	52.3375	15.8537	1.15765	2.22708	0.466651	0.00390793	0.0208647	0.0205131	0.496774	0.00174028	0.0042922	0.0298547	0.00129766	0.162196	0.00243274	0.00427561	0.00161833	7.57656	2.81061	1.99197	9.65817	8.1211	9.59065	6.72474	1.73538	7.26798	5.88636	9.34122	5.57902	0.0434354	0.0467155	0.180686	0.00486353	0.00464832	0.037323	0
0.411648	1.98088	41.0352	64.7031	44.8987	22.5479	80.5515	61.5288	17.4861	68.6004	99.87	34.0756	57.4258	89.5541	177.579	5.87531	6.32474	0.00434086	0.00134384	0.271368	0.101449	0.0199351	0.0618543	0.0263262	0.140072	0.00696706	0.213805	0.0151253	0.137307	0.073553	7.76278	1.46379	5.37192	1.49115	6.90715	2.66538	7.86979	2.22527	5.58495	3.34228	3.60439	4.85497	0.772609	0.00344472	0.0494277	0.0130237	0.0195365	0.0154028	0
0.0350837	657.626	62.5571	60.4324	33.3047	28.0435	33.058	77.9001	33.6654	43.8333	80.7972	14.3542	73.547	53.7418	73.1411	9.31152	2.02889	0.220842	0.0108303	0.0132182	0.0068476	0.750155	0.0141226	0.00520594	0.0240735	0.0546042	0.513	0.00187235	0.0102031	0.0229456	6.1903	2.84624	9.47845	6.07223	2.94263	7.65849	5.93441	3.29326	8.6853	3.03152	5.14242	6.35721	0.023063	0.00355295	0.00154671	0.0383315	0.0163179	0.00325622	0
0.44896	4.64086	32.4216	30.7578	99.7777	11.8969	73.8159	36.8996	63.7744	46.359	15.9548	23.939	30.2186	71.1992	12.1026	1.20191	5.02145	0.0226459	0.00423971	0.149096	0.0177721	0.0347143	0.00374451	0.00524137	0.00123889	0.0955747	0.110575	0.0525432	0.00532387	0.00173833	3.20056	5.06097	4.22707	3.20158	1.7096	1.48648	4.64849	9.35088	1.56543	8.71925	8.83111	1.14433	0.00841888	0.00112312	0.143163	0.00433688	0.159951	0.105197	0
0.226963	80.3419	54.3622	45.3201	96.8012	12.6317	49.338	79.8863	83.5113	54.9245	9.23854	31.7248	55.3166	91.3363	4.36085	4.66262	4.50496	0.00446236	0.837197	0.047759	0.0520734	0.258622	0.167405	0.321515	0.109826	0.0291533	0.303601	0.0215595	0.115563	0.0139546	8.01165	6.6136	9.47805	7.05643	2.13487	4.4718	6.57349	6.67441	6.40683	1.90916	1.47862	1.90171	0.003063	0.0561642	0.0440985	0.992059	0.906309	0.00917401	0
0.583374	36.6237	15.2507	79.0748	53.3858	89.1505	16.4096	41.6344	49.3514	97.0458	32.6505	79.3921	69.1378	35.2521	346.277	5.67349	1.26048	0.00106311	0.0498573	0.115888	0.483761	0.0188896	0.184377	0.277246	0.195903	0.00700391	0.0204724	0.647246	0.076102	0.0057696	3.40579	1.49151	3.20627	9.9954	2.72257	3.09038	6.86416	8.20154	3.30373	5.87529	7.48878	2.51821	0.0020236	0.00166867	0.997298	0.70737	0.2706	0.0828843	0
0.00278886	196.52	62.7747	19.0023	44.9264	99.3469	65.7114	69.3207	47.1196	20.7716	20.2047	15.5286	5.61303	73.5754	16.2167	1.90382	6.05176	0.00925965	0.15558	0.406581	0.436312	0.0416641	0.0040047	0.345939	0.00228234	0.121176	0.0016185	0.0114285	0.0987241	0.0326517	2.0918	1.35334	8.22414	1.91417	9.39986	5.09582	9.2122	1.02271	7.02665	6.75869	5.60083	5.35409	0.324712	0.00326554	0.00298542	0.0169945	0.0702356	0.00103483	0
